Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
1381,12.695633368756642,0,0.023031127,11,154.534,5,1985,1,2,3,3997.6191
1048,12.695633368756642,0,0.121977653,4,122.573,5,1985,1,2,3,3503.5508
1068,15.35,1,0.055199283,10,146.4734,9,1999,1,0,1,2514.093
487,12.695633368756642,0,0.041091215,15,182.6634,5,1985,1,2,3,6462.3677
691,8.0,1,0.030436087,1,249.0092,2,2007,2,1,1,5340.642
676,13.35,0,0.06495073,0,92.5804,8,1997,3,0,1,1343.1014
1253,20.6,0,0.045488814,8,149.9392,9,1999,1,0,1,1807.3738
1405,20.35,0,0.021308724,9,79.2328,1,1987,0,2,1,747.95715
739,14.65,1,0.099049679,13,49.7666,1,1987,0,2,1,852.67145
1269,8.76,0,0.050043246,8,126.2336,6,2004,3,1,1,2031.2899
280,8.3,0,0.035426061,6,37.7506,7,2002,2,1,1,574.53186
126,15.2,0,0.188965879,14,35.9848,0,1998,2,2,0,206.58507
414,12.695633368756642,1,0.076191354,5,110.3228,5,1985,1,2,3,2822.711
343,12.695633368756642,0,0.170558096,6,48.7692,5,1985,1,2,3,2247.3008
331,9.3,0,0.088988939,3,144.0786,6,2004,3,1,1,3056.9744
1469,8.6,0,0.0,9,113.1176,1,1987,0,2,1,2740.2947
1349,9.895,0,0.0,9,230.4642,3,2009,1,2,2,2523.3645
490,12.695633368756642,1,0.219914554,5,98.8358,4,1985,3,0,0,307.64676
674,19.35,0,0.11858387,13,224.4088,3,2009,1,2,2,4864.2183
991,19.35,1,0.058043379,6,239.8564,8,1997,3,0,1,4441.169
466,13.65,1,0.122040464,5,197.5426,0,1998,2,2,0,496.2207
1272,19.6,0,0.024048716,9,104.9964,3,2009,1,2,2,1306.5518
1272,12.695633368756642,0,0.04193537,9,104.5964,4,1985,3,0,0,864.38245
1283,16.0,0,0.072816495,9,231.3668,7,2002,2,1,1,4246.7964
1001,16.2,0,0.035904485,6,258.6278,6,2004,3,1,1,5130.307
1152,10.195,0,0.051651503,1,35.2558,6,2004,3,1,1,592.8998
853,12.65,1,0.076162818,5,190.7846,9,1999,1,0,1,3122.675
1427,19.35,0,0.027691308,8,63.3168,1,1987,0,2,1,702.11896
791,17.85,1,0.04670302,6,122.2388,7,2002,2,1,1,2309.551
1476,10.8,0,0.041930938,8,188.0214,9,1999,1,0,1,3414.882
690,13.65,1,0.0,13,57.7588,9,1999,1,0,1,1175.813
334,20.7,0,0.048834717,6,36.5506,9,1999,1,0,1,194.98363
673,13.15,0,0.022841841,6,158.192,7,2002,2,1,1,2305.027
427,7.27,1,0.020777214,3,88.8488,6,2004,3,1,1,1341.0674
575,16.5,1,0.093786169,0,98.9068,1,1987,0,2,1,1733.567
879,12.695633368756642,1,0.108947031,0,86.5514,4,1985,3,0,0,287.75433
577,19.25,1,0.045327376,10,198.211,0,1998,2,2,0,-24.014217
222,12.695633368756642,1,0.093309811,13,212.6244,5,1985,1,2,3,5702.815
716,15.0,1,0.026882496,0,222.6456,9,1999,1,0,1,4264.7197
1233,19.7,1,0.018052793,10,103.399,9,1999,1,0,1,1691.949
910,12.695633368756642,0,0.0,4,35.1874,5,1985,1,2,3,840.3854
267,15.85,0,0.136384322,3,94.8094,1,1987,0,2,1,1784.0043
753,12.65,0,0.069411836,10,51.5324,6,2004,3,1,1,950.601
53,6.13,0,0.077048493,4,60.0536,3,2009,1,2,2,1179.7189
730,19.0,0,0.128611924,13,104.1622,3,2009,1,2,2,1398.5867
387,12.695633368756642,1,0.083201696,5,181.8318,5,1985,1,2,3,5881.3516
669,15.6,1,0.045857055,13,170.4132,7,2002,2,1,1,2774.8083
539,12.5,0,0.11245226,3,120.744,7,2002,2,1,1,1749.1555
249,18.0,0,0.017942517,15,176.3686,7,2002,2,1,1,3501.253
509,12.695633368756642,1,0.226744199,13,140.2838,4,1985,3,0,0,367.8746
350,10.895,0,0.026875077,5,107.028,6,2004,3,1,1,1491.6919
832,17.0,1,0.139495548,3,266.5884,6,2004,3,1,1,4328.415
1097,13.1,0,0.075578048,4,165.7158,8,1997,3,0,1,1932.357
866,8.895,1,0.081214552,13,51.4008,9,1999,1,0,1,1167.8538
1096,19.5,0,0.138175481,3,178.1002,0,1998,2,2,0,385.77966
999,20.2,1,0.096513676,10,178.7028,8,1997,3,0,1,3502.8901
371,15.7,1,0.038018966,5,126.1046,3,2009,1,2,2,1664.1136
1528,20.25,0,0.02605898,9,179.6976,3,2009,1,2,2,2980.9167
303,8.05,1,0.078559463,6,259.3646,7,2002,2,1,1,4165.286
1111,9.0,0,0.065618346,13,177.337,2,2007,2,1,1,3686.8633
1305,17.0,0,0.126139002,9,125.9362,1,1987,0,2,1,1979.9548
1242,12.695633368756642,1,0.138452448,4,185.4608,4,1985,3,0,0,453.38013
1086,19.2,0,0.0,3,89.2488,1,1987,0,2,1,1319.02
283,12.85,0,0.030664334,15,254.404,9,1999,1,0,1,4249.475
72,20.7,0,0.093067785,4,75.567,3,2009,1,2,2,843.96594
170,5.985,0,0.005675194,0,184.1924,9,1999,1,0,1,3575.7822
1317,20.2,0,0.07435487,9,92.4462,9,1999,1,0,1,1447.5742
355,16.2,0,0.103453599,3,103.699,6,2004,3,1,1,1678.742
763,12.695633368756642,0,0.052190155,13,101.899,5,1985,1,2,3,2782.5144
1297,21.1,0,0.010662263,9,231.9958,2,2007,2,1,1,4238.4805
1457,12.695633368756642,0,0.112968748,9,252.8724,5,1985,1,2,3,6695.731
725,12.695633368756642,1,0.10711317,10,125.1388,4,1985,3,0,0,384.2923
719,6.785,1,0.041974545,10,42.3112,6,2004,3,1,1,679.65094
1446,20.35,0,0.039268205,9,128.4678,8,1997,3,0,1,2162.7446
1385,16.5,0,0.035655991,8,91.212,8,1997,3,0,1,1203.2244
457,12.695633368756642,0,0.06018748,0,85.054,5,1985,1,2,3,2463.7603
48,10.8,0,0.052068722,14,236.4564,8,1997,3,0,1,4352.3916
518,17.7,1,0.121852987,10,101.4674,6,2004,3,1,1,1615.9034
777,9.27,0,0.061735873,4,150.805,1,1987,0,2,1,2178.1084
664,20.85,0,0.0,10,118.5808,2,2007,2,1,1,1900.9829
1438,12.6,0,0.007456464,9,188.6556,8,1997,3,0,1,2795.4119
521,8.895,1,0.088459496,13,124.873,9,1999,1,0,1,2137.8813
727,12.695633368756642,0,0.089466421,6,196.011,5,1985,1,2,3,5715.1875
26,10.1,0,0.16741508,14,241.2512,9,1999,1,0,1,2434.2815
986,6.15,0,0.046364789,0,99.9384,7,2002,2,1,1,1670.2773
593,10.0,1,0.063531895,5,228.6668,2,2007,2,1,1,4558.4526
1522,20.1,0,0.014937838,8,141.2154,8,1997,3,0,1,2812.0967
1233,19.7,1,0.018009769,10,103.699,1,1987,0,2,1,1469.025
1432,8.51,0,0.016097309,9,195.3478,1,1987,0,2,1,2724.842
511,10.3,1,0.050061008,3,81.296,6,2004,3,1,1,1186.3939
541,7.36,0,0.052393366,5,55.3588,9,1999,1,0,1,465.47284
1274,6.57,0,0.09742857,9,194.582,2,2007,2,1,1,3037.062
866,8.895,1,0.081418801,13,51.7008,3,2009,1,2,2,757.65094
1204,6.905,1,0.038147426,4,99.6726,8,1997,3,0,1,1191.3103
297,12.15,0,0.02596979,15,121.344,3,2009,1,2,2,1104.7272
1530,6.38,0,0.015248338,9,144.147,2,2007,2,1,1,2669.3699
192,5.155,0,0.08336707,5,246.9776,7,2002,2,1,1,2948.6892
366,12.85,0,0.033213888,6,195.2768,6,2004,3,1,1,3040.8823
1417,12.5,0,0.018925644,8,97.3384,3,2009,1,2,2,1451.2484
260,12.695633368756642,1,0.064748814,4,79.4986,5,1985,1,2,3,2256.8582
1054,20.85,0,0.121496273,13,197.4452,7,2002,2,1,1,1221.9296
1247,10.0,1,0.037840894,13,129.5994,7,2002,2,1,1,1775.3104
123,9.695,0,0.070444556,7,179.4344,8,1997,3,0,1,4187.169
131,15.2,0,0.050382246,14,94.2752,3,2009,1,2,2,1513.0657
776,11.1,0,0.010641608,3,84.0908,8,1997,3,0,1,1304.9865
135,13.85,0,0.05786369,7,115.4492,0,1998,2,2,0,74.24944
1288,8.85,0,0.0,9,104.3964,6,2004,3,1,1,1823.3811
183,8.05,1,0.165350432,4,114.2518,3,2009,1,2,2,1577.9229
1516,12.695633368756642,0,0.113053302,8,232.93,5,1985,1,2,3,4629.624
1535,12.15,0,0.079555138,8,39.4506,9,1999,1,0,1,522.8332
820,12.695633368756642,1,0.141847977,1,159.6578,5,1985,1,2,3,4444.9253
1083,9.6,0,0.035634451,13,242.917,9,1999,1,0,1,3822.8005
678,16.85,1,0.026669833,3,92.712,2,2007,2,1,1,1445.67
866,8.895,1,0.081088481,13,50.2008,8,1997,3,0,1,1245.2268
898,15.15,0,0.027892415,0,150.9708,3,2009,1,2,2,1930.1461
601,18.25,0,0.012294203,6,162.8894,9,1999,1,0,1,3020.304
45,5.73,0,0.052012483,14,187.5898,3,2009,1,2,2,2368.984
153,16.1,0,0.0,4,147.876,3,2009,1,2,2,1530.3617
1285,19.7,0,0.026891006,9,96.5726,9,1999,1,0,1,1742.3201
475,14.0,1,0.136543704,5,51.564,2,2007,2,1,1,950.96027
1311,16.35,0,0.029439793,9,258.5646,6,2004,3,1,1,3369.907
143,7.535,0,0.081772054,14,120.444,6,2004,3,1,1,2874.146
1465,18.6,0,0.080664702,8,95.0436,7,2002,2,1,1,2370.4224
215,20.25,1,0.02298735,0,241.1538,7,2002,2,1,1,3401.8503
321,6.67,1,0.089931111,13,130.0626,6,2004,3,1,1,1816.8915
272,20.1,1,0.05470525,6,191.682,7,2002,2,1,1,3307.1912
618,16.7,1,0.070201806,0,187.9214,3,2009,1,2,2,2383.136
330,14.85,0,0.093607933,0,140.4812,9,1999,1,0,1,1961.3073
1073,9.695,1,0.030351816,13,219.7114,7,2002,2,1,1,3540.3225
16,12.695633368756642,1,0.06087929,14,53.3614,5,1985,1,2,3,1545.7379
1536,12.695633368756642,0,0.18516682,9,253.8698,5,1985,1,2,3,6071.4155
677,17.25,1,0.125478425,2,40.948,7,2002,2,1,1,577.00165
829,19.35,1,0.018559094,13,113.1544,6,2004,3,1,1,2052.9194
1012,12.695633368756642,0,0.0,6,43.6454,4,1985,3,0,0,514.3284
1185,5.305,1,0.047028693,10,185.3608,8,1997,3,0,1,4006.2017
1036,18.7,0,0.026342897,0,125.702,9,1999,1,0,1,2616.2693
723,20.0,0,0.03443923,0,45.1086,7,2002,2,1,1,985.5091
961,12.695633368756642,0,0.005521567,5,122.3414,5,1985,1,2,3,4075.1738
827,12.695633368756642,1,0.027987562,6,46.7744,5,1985,1,2,3,1598.4052
1070,12.695633368756642,1,0.067409268,6,110.457,4,1985,3,0,0,67.12348
990,20.85,0,0.037462127,5,194.2478,9,1999,1,0,1,2148.178
546,10.8,0,0.098613411,10,97.6042,7,2002,2,1,1,1289.5549
39,18.35,0,0.03320771,4,151.834,6,2004,3,1,1,2150.5405
786,8.63,1,0.028436636,3,173.6422,2,2007,2,1,1,2295.2634
495,12.695633368756642,1,0.097555725,0,52.7666,4,1985,3,0,0,382.42105
899,9.0,0,0.079345519,3,77.0644,8,1997,3,0,1,1510.3546
1024,14.85,1,0.009938784,13,157.863,8,1997,3,0,1,2985.7786
1501,6.26,0,0.031421979,9,109.3228,8,1997,3,0,1,1577.7559
1125,17.7,0,0.087808521,4,184.3292,8,1997,3,0,1,3120.2896
485,16.5,0,0.028534583,13,89.8146,3,2009,1,2,2,1689.6312
1213,7.71,1,0.047662684,4,121.0756,9,1999,1,0,1,1974.1029
397,6.63,1,0.010930195,13,56.3588,1,1987,0,2,1,692.2617
634,5.885,1,0.09314922,3,50.7982,3,2009,1,2,2,508.0156
405,12.695633368756642,0,0.042443319,3,256.033,5,1985,1,2,3,4791.802
455,6.935,1,0.04127448,13,101.6332,6,2004,3,1,1,1799.7472
655,18.6,0,0.152677702,2,99.9358,3,2009,1,2,2,1268.5282
1003,8.27,1,0.089537252,13,149.7708,6,2004,3,1,1,2614.1174
1329,11.3,0,0.04771769,9,179.666,8,1997,3,0,1,3352.9526
634,5.885,1,0.092959451,3,52.6982,7,2002,2,1,1,826.091
1316,19.2,0,0.069006936,9,128.931,0,1998,2,2,0,94.11466
598,16.1,1,0.063459792,4,180.0318,7,2002,2,1,1,2241.359
932,12.695633368756642,0,0.021795357,6,190.9872,4,1985,3,0,0,606.4201
1055,13.35,0,0.047987076,1,217.0166,1,1987,0,2,1,4676.807
224,8.3,1,0.03014565,0,100.5384,6,2004,3,1,1,1987.4595
314,7.76,0,0.059444518,13,101.37,9,1999,1,0,1,1714.5214
134,15.0,0,0.064141622,7,45.306,8,1997,3,0,1,601.6301
1143,17.75,1,0.037946799,0,153.3656,9,1999,1,0,1,2796.5322
774,5.695,1,0.067806182,1,255.1988,9,1999,1,0,1,2515.4822
1163,9.8,1,0.140829653,0,52.5008,9,1999,1,0,1,1000.4071
774,5.695,1,0.067838225,1,256.4988,7,2002,2,1,1,3496.7732
78,8.26,0,0.034598891,7,115.9834,2,2007,2,1,1,1717.0577
1178,12.695633368756642,0,0.128615187,6,163.221,5,1985,1,2,3,4366.6177
901,13.35,0,0.032245757,10,60.5194,7,2002,2,1,1,968.5238
826,13.5,1,0.267339659,6,144.2102,0,1998,2,2,0,522.15216
4,6.115,1,0.007073035,14,189.753,3,2009,1,2,2,2893.0498
876,19.85,1,0.020872204,13,62.4194,6,2004,3,1,1,1021.6791
797,11.1,1,0.036100589,5,176.0712,7,2002,2,1,1,2602.9263
1300,8.92,0,0.129820371,9,176.137,1,1987,0,2,1,2588.443
1138,12.695633368756642,0,0.08486204,6,165.25,5,1985,1,2,3,3902.3408
869,9.1,0,0.174389257,0,125.7362,9,1999,1,0,1,2171.4375
101,12.695633368756642,0,0.0607686,14,94.6436,5,1985,1,2,3,2081.686
663,7.895,1,0.061521569,2,55.3588,2,2007,2,1,1,991.9419
233,9.3,0,0.028522089,0,195.0136,8,1997,3,0,1,3335.1553
776,11.1,0,0.010701801,3,83.5908,2,2007,2,1,1,1130.0519
104,11.8,0,0.115401142,14,196.8084,7,2002,2,1,1,2925.6733
41,9.0,0,0.039083816,14,35.419,3,2009,1,2,2,592.1515
1287,12.695633368756642,0,0.022127237,8,39.2506,4,1985,3,0,0,353.80038
1076,5.175,0,0.037474799,3,84.7224,7,2002,2,1,1,1541.763
1498,12.695633368756642,0,0.02273288,8,179.4686,5,1985,1,2,3,5079.41
1359,7.475,0,0.013117547,9,214.3192,6,2004,3,1,1,2723.0212
90,12.695633368756642,0,0.062585755,14,158.4578,5,1985,1,2,3,4291.9497
19,10.6,0,0.057117184,4,232.4642,2,2007,2,1,1,2912.1978
628,12.35,1,0.158790733,10,156.3946,7,2002,2,1,1,2542.5452
1242,12.8,1,0.079398454,4,184.5608,3,2009,1,2,2,4190.0723
236,15.6,0,0.044985646,4,242.4854,8,1997,3,0,1,3006.7727
385,4.905,0,0.0,3,195.9768,9,1999,1,0,1,2463.566
734,15.2,0,0.084112804,10,257.733,7,2002,2,1,1,4261.7817
566,9.6,0,0.051457663,13,258.962,6,2004,3,1,1,4747.2285
1246,16.25,0,0.025841822,6,168.9474,3,2009,1,2,2,1711.2719
1202,10.5,1,0.0,0,143.5128,9,1999,1,0,1,2538.3345
195,10.0,0,0.067195414,13,236.859,6,2004,3,1,1,3636.407
856,5.675,1,0.023544619,13,155.5288,7,2002,2,1,1,2257.8916
1004,6.61,1,0.029056831,13,186.9898,9,1999,1,0,1,4331.3584
427,7.27,1,0.020781144,3,88.7488,8,1997,3,0,1,1449.0537
758,7.52,1,0.043986578,0,182.295,1,1987,0,2,1,3401.7273
494,9.5,0,0.07433121,13,251.9724,6,2004,3,1,1,3637.5427
1101,7.68,0,0.070841281,6,193.1162,1,1987,0,2,1,2709.383
1380,12.65,0,0.0,11,111.8202,0,1998,2,2,0,708.42053
900,12.695633368756642,0,0.055164938,4,221.2114,5,1985,1,2,3,4844.202
551,9.195,0,0.10121065,0,44.4744,1,1987,0,2,1,1119.7311
708,19.7,0,0.078354554,0,180.566,2,2007,2,1,1,3384.3037
565,12.695633368756642,0,0.033694227,12,114.786,5,1985,1,2,3,3276.922
1362,19.6,0,0.0,8,44.377,7,2002,2,1,1,500.04187
594,15.7,1,0.122965811,6,113.2544,3,2009,1,2,2,1813.8485
164,16.1,1,0.047876203,5,126.0362,9,1999,1,0,1,2330.8987
1182,12.3,0,0.009448862,0,74.538,3,2009,1,2,2,613.5409
747,6.65,0,0.088026614,6,127.2678,3,2009,1,2,2,2082.6138
605,12.15,1,0.042313078,3,123.2046,8,1997,3,0,1,2295.0852
11,17.85,0,0.024859869,14,151.7998,9,1999,1,0,1,3149.955
1466,12.65,0,0.042449883,9,107.3938,2,2007,2,1,1,2367.2026
285,20.5,0,0.036558726,5,75.3696,2,2007,2,1,1,983.77045
1497,6.775,0,0.105158282,9,84.925,1,1987,0,2,1,2031.8173
1109,19.2,1,0.022918812,6,183.995,8,1997,3,0,1,2536.3562
1533,12.695633368756642,0,0.057850699,8,104.299,5,1985,1,2,3,3053.2288
1334,20.0,0,0.08125948,11,36.819,1,1987,0,2,1,462.67142
545,6.98,0,0.041169697,3,83.2934,9,1999,1,0,1,1096.4718
1452,12.5,0,0.006778869,9,42.9112,7,2002,2,1,1,665.21387
1309,18.0,0,0.047450712,9,173.2422,9,1999,1,0,1,3417.372
54,8.88,0,0.145253944,7,150.6682,0,1998,2,2,0,287.73837
311,16.2,0,0.044222497,5,43.5454,8,1997,3,0,1,508.20944
1384,12.695633368756642,0,0.080803421,11,140.1154,5,1985,1,2,3,3868.3635
921,9.895,1,0.048937612,5,261.6278,2,2007,2,1,1,5239.8823
844,9.1,1,0.008032868,5,79.1618,6,2004,3,1,1,1332.411
55,10.5,0,0.019157444,14,184.524,2,2007,2,1,1,4432.334
915,16.7,1,0.062032774,13,60.6562,6,2004,3,1,1,1160.2766
1178,7.605,0,0.129133491,6,163.721,1,1987,0,2,1,2490.2512
678,16.85,1,0.026514812,3,93.312,6,2004,3,1,1,1682.3881
1229,12.695633368756642,1,0.039006737,1,104.599,4,1985,3,0,0,232.6233
1436,15.35,0,0.035220955,9,121.973,7,2002,2,1,1,2019.125
1282,9.1,0,0.055418261,9,112.0518,6,2004,3,1,1,1393.5305
861,10.195,1,0.0,4,196.7794,3,2009,1,2,2,2817.1218
134,15.0,0,0.064402907,7,48.306,3,2009,1,2,2,623.28345
5,8.785,0,0.020560102,14,155.5656,1,1987,0,2,1,2271.7878
751,12.695633368756642,0,0.142412955,2,126.4994,5,1985,1,2,3,3556.621
3,7.39,0,0.082574393,14,190.253,3,2009,1,2,2,2056.4285
849,17.85,0,0.087468656,1,195.7794,8,1997,3,0,1,3115.6824
1384,6.095,0,0.135906494,11,141.9154,0,1998,2,2,0,834.8258
1301,12.695633368756642,0,0.020100543,9,258.8962,5,1985,1,2,3,6240.5654
1496,12.695633368756642,0,0.016029548,8,129.9626,5,1985,1,2,3,3600.159
867,19.2,0,0.035240292,13,178.7318,9,1999,1,0,1,2272.9702
680,9.395,1,0.131545005,5,87.3198,6,2004,3,1,1,1322.4906
1240,17.75,0,0.075896411,0,113.3544,1,1987,0,2,1,2164.6155
530,11.3,0,0.056522558,0,248.6118,9,1999,1,0,1,2687.968
4,12.695633368756642,1,0.0,14,190.253,5,1985,1,2,3,6333.7954
1055,13.35,0,0.048298704,1,216.9166,2,2007,2,1,1,3860.7449
594,15.7,1,0.122443776,6,111.3544,6,2004,3,1,1,1804.4458
1211,9.17,0,0.102959345,0,142.147,6,2004,3,1,1,2180.6611
1452,12.695633368756642,0,0.006732389,9,41.4112,5,1985,1,2,3,1409.6442
760,13.85,1,0.085757338,10,119.6124,2,2007,2,1,1,1793.9794
1171,16.5,1,0.159587755,13,142.6128,1,1987,0,2,1,2415.1467
1232,17.6,0,0.008013458,4,170.7422,9,1999,1,0,1,3421.3293
1421,19.5,0,0.014271592,9,54.6614,6,2004,3,1,1,715.6993
830,15.85,0,0.081772054,1,175.137,6,2004,3,1,1,2089.1
634,5.885,1,0.092915543,3,54.5982,9,1999,1,0,1,364.8209
880,6.885,1,0.139892043,3,112.4228,1,1987,0,2,1,2005.7812
1219,9.395,0,0.045232223,13,83.825,1,1987,0,2,1,1005.5516
1217,12.695633368756642,0,0.060067062,6,254.8356,4,1985,3,0,0,992.6205
304,8.615,0,0.194576935,6,95.4436,0,1998,2,2,0,294.13055
649,9.8,1,0.015113426,10,248.7408,9,1999,1,0,1,3108.3364
1509,5.21,0,0.011009897,9,258.4962,8,1997,3,0,1,2532.367
1172,12.695633368756642,1,0.132846758,0,55.8298,5,1985,1,2,3,1761.3217
517,12.695633368756642,1,0.148412909,3,212.1218,4,1985,3,0,0,423.2383
621,11.8,1,0.0,10,152.2366,9,1999,1,0,1,2255.593
1513,12.695633368756642,0,0.095946376,9,57.8588,5,1985,1,2,3,1785.7094
160,9.8,0,0.047282735,0,100.5016,7,2002,2,1,1,1838.6593
173,12.695633368756642,0,0.0,10,39.5822,4,1985,3,0,0,245.93715
1211,9.17,0,0.103561308,0,144.147,2,2007,2,1,1,2877.4497
1267,11.8,0,0.008561176,8,115.8492,8,1997,3,0,1,1978.28
585,12.85,0,0.168452861,5,46.606,8,1997,3,0,1,642.57074
700,12.695633368756642,0,0.0,0,160.4604,4,1985,3,0,0,393.091
1432,8.51,0,0.016110716,9,193.1478,8,1997,3,0,1,2236.0242
826,13.5,1,0.160371305,6,147.2102,3,2009,1,2,2,2089.7
112,19.5,1,0.077328827,14,233.5958,7,2002,2,1,1,3657.2195
1037,13.0,1,0.083513874,3,198.9426,8,1997,3,0,1,2478.5447
491,18.5,1,0.104205322,5,147.0418,0,1998,2,2,0,294.3983
390,13.3,0,0.009596051,13,62.451,9,1999,1,0,1,761.3335
1308,8.51,0,0.052157514,9,141.947,3,2009,1,2,2,1280.1001
648,16.5,0,0.073942531,3,205.8638,9,1999,1,0,1,2540.0544
1431,16.6,0,0.01620764,8,107.7596,6,2004,3,1,1,1831.4175
1526,12.695633368756642,0,0.162306339,8,45.6086,5,1985,1,2,3,1090.4904
610,12.695633368756642,1,0.073790004,13,265.0568,5,1985,1,2,3,6387.9844
1256,12.695633368756642,0,0.128707428,9,187.9872,5,1985,1,2,3,5800.376
345,18.6,0,0.015833933,13,150.6366,3,2009,1,2,2,1969.1316
1184,13.6,1,0.119153896,4,231.23,6,2004,3,1,1,5558.475
1323,12.695633368756642,0,0.034306863,8,96.0726,5,1985,1,2,3,2796.8281
696,12.85,1,0.152436318,6,253.9382,7,2002,2,1,1,3007.3252
755,16.5,1,0.080038295,6,103.0332,3,2009,1,2,2,1643.3221
612,12.695633368756642,1,0.073377993,3,89.2198,5,1985,1,2,3,2277.7556
511,12.695633368756642,1,0.049828008,3,79.996,5,1985,1,2,3,2382.985
428,6.115,1,0.019036024,5,88.9488,0,1998,2,2,0,5.2758155
105,8.395,0,0.071976647,7,253.004,8,1997,3,0,1,4322.689
1504,20.25,0,0.148072602,8,106.8938,8,1997,3,0,1,2119.1006
362,8.235,0,0.082556008,0,146.7076,9,1999,1,0,1,2562.6545
606,12.695633368756642,1,0.08315126,4,212.7876,4,1985,3,0,0,-64.876175
649,9.8,1,0.015151435,10,249.4408,3,2009,1,2,2,3870.7107
95,10.8,0,0.061196379,14,150.5024,9,1999,1,0,1,2659.6113
618,12.695633368756642,1,0.122415631,0,188.7214,4,1985,3,0,0,595.2647
155,6.695,0,0.03401083,5,221.8456,7,2002,2,1,1,3597.8499
1262,19.2,0,0.077945963,9,196.611,2,2007,2,1,1,3351.2256
1330,12.695633368756642,0,0.251114535,8,97.241,4,1985,3,0,0,350.31152
852,9.035,1,0.173469718,10,149.3708,8,1997,3,0,1,2122.9966
534,12.8,1,0.023578675,10,225.2404,7,2002,2,1,1,4370.529
1535,12.15,0,0.079365542,8,38.8506,1,1987,0,2,1,762.49164
977,12.35,0,0.026659058,3,59.5246,1,1987,0,2,1,917.0029
1313,15.3,0,0.023024502,9,104.0332,7,2002,2,1,1,1934.1079
121,6.57,0,0.066443294,7,259.5278,2,2007,2,1,1,4401.3677
435,10.5,0,0.052545408,5,91.683,6,2004,3,1,1,1458.4147
1206,9.31,0,0.038109707,5,61.651,3,2009,1,2,2,638.85187
1522,20.1,0,0.0,8,142.3154,6,2004,3,1,1,2383.9006
1135,12.695633368756642,1,0.0,4,48.3376,5,1985,1,2,3,1267.831
1111,9.0,0,0.06524927,13,177.037,8,1997,3,0,1,4388.5347
1504,20.25,0,0.148675787,8,107.8938,3,2009,1,2,2,1604.2992
1470,12.85,0,0.053746315,8,184.6608,2,2007,2,1,1,2216.5679
481,5.94,0,0.034886739,3,177.7344,8,1997,3,0,1,3574.8699
1539,12.695633368756642,0,0.064109274,8,125.9704,5,1985,1,2,3,3017.816
1351,5.03,0,0.008646528,9,122.6756,8,1997,3,0,1,1634.7756
1122,12.695633368756642,0,0.029547979,0,96.5436,5,1985,1,2,3,2269.1965
1258,6.965,0,0.028548583,9,157.5604,8,1997,3,0,1,2533.5356
246,10.65,0,0.024008733,6,54.0272,9,1999,1,0,1,550.8678
15,8.67,0,0.065703142,14,143.8128,3,2009,1,2,2,1927.203
1106,10.1,0,0.024144227,3,117.015,1,1987,0,2,1,1711.6681
238,19.0,1,0.103659792,6,226.372,7,2002,2,1,1,4491.218
234,21.35,0,0.069211765,3,258.8278,2,2007,2,1,1,4717.5444
544,5.785,1,0.040440709,13,179.166,7,2002,2,1,1,2381.587
11,17.85,0,0.024800623,14,153.0998,1,1987,0,2,1,3278.8677
1069,12.695633368756642,1,0.072616027,5,92.5804,4,1985,3,0,0,-29.79571
1485,17.6,0,0.074710165,9,229.101,3,2009,1,2,2,1619.7749
2,8.27,1,0.128187372,14,184.3924,7,2002,2,1,1,2229.0564
831,12.695633368756642,1,0.110045184,0,90.583,4,1985,3,0,0,528.55927
115,15.7,0,0.0,7,43.277,3,2009,1,2,2,412.17847
181,19.7,0,0.064867738,3,86.6198,1,1987,0,2,1,948.51776
1280,10.695,0,0.063763137,9,36.5848,8,1997,3,0,1,305.20032
20,12.695633368756642,0,0.053918218,14,143.3154,4,1985,3,0,0,268.89285
1300,8.92,0,0.130130499,9,176.737,9,1999,1,0,1,2952.3462
934,7.81,1,0.0,13,168.6158,7,2002,2,1,1,3109.6936
1482,5.4,0,0.048076217,8,164.1526,1,1987,0,2,1,1644.51
881,20.35,0,0.08946922,4,260.1594,8,1997,3,0,1,4327.7515
588,16.85,0,0.036538413,13,91.4488,3,2009,1,2,2,1534.678
755,16.5,1,0.080164468,6,104.5332,2,2007,2,1,1,1496.2882
269,11.15,1,0.008313629,4,149.5708,3,2009,1,2,2,1739.5094
498,8.895,1,0.230389434,5,160.5236,0,1998,2,2,0,-105.44733
1220,17.75,1,0.0675028,0,187.124,8,1997,3,0,1,3973.1433
1477,14.6,0,0.059355717,9,182.6976,1,1987,0,2,1,4383.6704
822,9.895,1,0.028720832,3,116.7492,8,1997,3,0,1,1873.0635
194,16.25,0,0.096069291,6,125.0046,0,1998,2,2,0,417.46613
1250,20.5,0,0.119262481,0,108.8596,1,1987,0,2,1,1210.5686
196,16.0,0,0.06084803,15,225.7404,8,1997,3,0,1,3926.0117
240,9.8,1,0.073174546,13,119.8098,3,2009,1,2,2,1152.9982
1101,7.68,0,0.070886876,6,193.9162,6,2004,3,1,1,3454.8447
545,12.695633368756642,0,0.0,3,83.8934,5,1985,1,2,3,2134.8335
32,12.695633368756642,0,0.132028116,4,96.0726,5,1985,1,2,3,2920.4688
172,5.44,0,0.025624044,4,240.7538,2,2007,2,1,1,3445.1047
